Date,RSG,EXC,DUK,NEE,ES,EVRG,AJG,WEC,DTE,YUM
2018-11-30,76.5788803100586,45.7060775756836,86.7158355712891,179.36915588378898,66.83642578125,58.3899116516113,75.87188720703121,71.3745040893555,117.028549194336,91.4251861572266
2018-12-03,76.5887908935547,45.794750213623,87.7438507080078,180.139099121094,67.2276153564453,58.724300384521506,76.748046875,71.87672424316409,116.461685180664,91.27648162841801
2018-12-04,75.3015823364258,46.2578201293945,88.1648483276367,179.82322692871102,67.43300628662111,59.048854827880895,74.9268112182617,72.1623001098633,116.47145843505899,89.8984527587891
2018-12-06,74.77679443359379,46.208560943603494,87.94945526123051,180.306915283203,67.6188278198242,59.76679992675779,74.293342590332,72.625129699707,116.686470031738,90.7113876342773
2018-12-07,74.1529998779297,46.267673492431605,88.1060943603516,180.504333496094,67.93178558349611,59.3143997192383,73.7588577270508,72.6448287963867,116.813529968262,89.6506118774414
2018-12-10,73.5291976928711,46.30708312988279,88.6152191162109,180.25755310058602,68.1078262329102,59.5110931396484,73.7786636352539,73.2947616577148,116.60828399658199,89.4820785522461
2018-12-11,73.4103775024414,46.198703765869105,88.8893585205078,180.622772216797,68.6261672973633,59.6291160583496,74.1547775268555,73.74774169921879,117.15560913085899,89.0359573364258
2018-12-12,72.9648132324219,46.198703765869105,87.7242660522461,178.974304199219,67.922004699707,58.842323303222706,74.6793594360352,72.7433090209961,116.051200866699,89.6803512573242
2018-12-13,74.123291015625,46.2578201293945,88.9970550537109,179.852828979492,68.6848526000977,59.235713958740206,74.58038330078121,73.8166809082031,117.106742858887,92.6544952392578
2018-12-14,73.6876220703125,46.3661994934082,88.85018920898442,178.905212402344,68.23496246337889,59.540599822998,73.4223403930664,73.225830078125,116.461479187012,90.90966033935551
2018-12-17,73.0539169311523,44.93757629394529,86.2458724975586,173.38722229003898,66.2499313354492,57.386749267578104,71.6704177856445,70.95106506347659,112.442169189453,88.9368133544922
2018-12-18,72.82618713378909,45.1247749328613,85.8248825073242,173.732696533203,66.0627517700195,57.288402557373,72.1059188842773,70.6556396484375,111.939750671387,89.32345581054692
2018-12-19,71.99444580078121,45.045955657959006,85.4038925170898,172.271774291992,66.28933715820311,57.121212005615206,72.5711212158203,70.2223434448242,112.117080688477,89.3432846069336
2018-12-20,71.3904495239258,45.1346282958984,86.29483032226558,172.65675354003898,66.17111968994139,57.052364349365206,72.15541076660159,70.6457824707031,112.836219787598,86.369140625
2018-12-21,70.8557662963867,45.2134475708008,85.8346710205078,171.86706542968798,65.4815292358398,57.3179054260254,70.33420562744139,70.35036468505861,112.353515625,87.3803482055664
2018-12-24,68.47939300537111,43.1838226318359,82.1533889770508,165.914733886719,62.4374847412109,54.987033843994105,68.2853469848633,66.5886306762695,107.32936859130899,86.2700042724609
2018-12-26,70.72705078125,43.8242340087891,83.46533203125,168.145614624023,63.284694671630895,55.6459732055664,70.58164978027341,67.4059677124023,108.01896667480499,89.2144012451172
2018-12-27,71.2518310546875,44.1198120117188,84.1604690551758,169.942184448242,63.8166618347168,55.793495178222706,71.551643371582,68.1248397827148,108.521377563477,90.1760482788086
2018-12-28,71.2221221923828,44.0804023742676,84.31712341308591,170.494964599609,63.70829772949221,55.596794128418,71.7792892456055,67.9574356079102,108.472122192383,90.82044219970699
2018-12-31,71.7546310424805,44.4350929260254,84.4933547973633,171.580795288086,64.0727996826172,55.832836151123,72.9472351074219,68.2036209106445,108.65929412841801,91.1277694702148
2019-01-02,71.1972427368164,43.420280456543,82.9268417358398,167.642196655273,62.5458488464355,54.9575271606445,71.1557235717773,66.5492401123047,106.285140991211,90.65191650390621
2019-01-03,71.0280303955078,43.4695434570312,82.8974685668945,167.227600097656,62.506443023681605,54.7509918212891,69.81951904296879,66.7264938354492,106.72843933105499,88.37173461914058
2019-01-04,72.4712829589844,43.9621734619141,83.58282470703121,170.30740356445298,63.1369209289551,54.96736145019529,71.5813369750977,67.2188720703125,108.353897094727,90.6717376708984
2019-01-07,72.7599334716797,44.0409927368164,83.23036193847659,170.060623168945,62.979305267334006,55.026371002197294,71.3734817504883,66.91359710693361,107.98941040039101,90.5725936889648
2019-01-08,73.63584899902341,44.720817565918,84.2779541015625,171.304382324219,64.1319046020508,55.6754760742188,71.6902160644531,67.6029205322266,108.94497680664101,90.3941497802734
2019-01-09,73.5661697387695,44.35627746582029,83.034538269043,170.564041137695,63.787109375,55.1345558166504,72.5315322875977,67.1991729736328,108.43270874023399,90.3544921875
2019-01-10,74.2031936645508,45.114925384521506,83.4849090576172,173.130569458008,65.0677871704102,55.921348571777294,72.9373474121094,68.39071655273439,110.03845977783199,90.99889373779301
2019-01-11,74.3027267456055,45.114925384521506,82.83872985839841,173.44645690918,65.0086669921875,55.5377883911133,71.9574508666992,68.3808746337891,110.196090698242,90.15621948242192
