Date,AMD,BLL,XLNX,SBUX,AZO,CMG,CDNS,CINF,AMT,HSY
2018-06-20,16.520000457763697,35.4114265441895,67.5745468139648,51.0772514343262,690.0599975585941,465.5,45.2000007629395,66.75482177734379,137.773696899414,89.5050735473633
2018-06-21,15.6499996185303,34.975227355956996,66.6294479370117,49.512264251709006,688.5,463.160003662109,44.9000015258789,66.0530548095703,138.891250610352,89.5537948608398
2018-06-22,15.8000001907349,35.5997886657715,65.6941986083984,50.11869812011721,685.97998046875,469.940002441406,43.869998931884794,66.60861968994139,140.008834838867,90.29430389404301
2018-06-25,15.109999656677198,35.6096954345703,64.46360015869139,49.551395416259794,678.460021972656,454.170013427734,43.3400001525879,66.4916534423828,139.35202026367202,91.7850799560547
2018-06-26,15.5,35.43125534057621,64.9558486938477,49.2775192260742,675.3499755859381,461.700012207031,43.529998779296896,65.43902587890621,140.351943969727,91.62918090820308
2018-06-27,14.970000267028801,34.955398559570305,63.4889640808105,48.7493362426758,669.219970703125,457.239990234375,42.8600006103516,64.649543762207,140.528396606445,91.5220108032227
2018-06-28,15.3100004196167,34.9454879760742,64.119026184082,47.477787017822294,678.440002441406,428.359985351562,43.0999984741211,65.45852661132811,141.420471191406,91.7656021118164
2018-06-29,14.9899997711182,35.2428970336914,64.2470169067383,47.7809982299805,670.929992675781,431.369995117188,43.310001373290994,65.16611480712889,141.33224487304702,90.67430877685551
2018-07-02,15.1599998474121,35.451080322265604,64.62111663818361,47.9864082336426,667.809997558594,442.820007324219,43.7700004577637,65.2830810546875,141.822402954102,89.86559295654301
2018-07-03,15.0,35.798057556152294,63.666168212890604,47.702751159668,673.510009765625,448.950012207031,43.810001373290994,65.653450012207,140.214691162109,90.3917465209961
2018-07-05,15.5,36.135124206543004,65.7926406860352,47.5462532043457,675.940002441406,448.01998901367205,44.459999084472706,65.7899017333984,142.802749633789,92.7204818725586
2018-07-06,16.3600006103516,36.5514907836914,66.5408401489258,47.90815734863279,681.8599853515619,451.04000854492205,44.880001068115206,66.60861968994139,142.93997192382798,93.1004791259766
2018-07-09,16.6100006103516,36.7398529052734,66.91494750976561,48.8080253601074,690.619995117188,463.890014648438,44.869998931884794,68.0218887329102,139.381423950195,91.5122604370117
2018-07-10,16.5499992370605,37.3247566223145,68.1160125732422,49.3166427612305,692.6799926757809,454.20999145507795,44.779998779296896,68.10959625244139,140.714660644531,91.40509033203121
2018-07-11,16.270000457763697,37.4338035583496,66.28488159179689,49.04277038574221,681.460021972656,457.179992675781,44.5999984741211,68.0218887329102,140.587219238281,91.62918090820308
2018-07-12,16.5599994659424,37.542854309081996,67.16107177734379,49.150360107421896,686.97998046875,459.049987792969,45.5699996948242,67.8756790161133,140.930328369141,91.2589263916016
